> Miller, K.G. et al, 2024. Global mean and relative sea-level changes over the past 66 Myr: implications for early Eocene ice sheets. Earth Science, Systems and Society, 4(1), p.10091.
> Age (Ma)	sea level (m)
10.7	12.85981649
10.702	9.237614672
10.705	15.75320596
10.707	9.594670791
10.709	19.0083763
10.711	21.90351816
10.713	21.53870119
10.716	23.70796897
10.718	21.53079714
10.725	8.466383541
10.727	8.096730044
10.729	7.364036056
10.731	8.081274729
10.733	4.808065095
10.736	8.422037818
10.738	6.597748747
10.74	18.56656062
10.742	13.47491061
10.745	19.27155112
10.747	21.80548167
10.749	21.79670772
10.751	13.42694647
10.753	14.14219282
10.756	12.66877292
10.758	11.5638114
10.76	17.7376921
10.762	14.44798826
10.764	21.71852659
10.767	16.96281002
10.769	19.50036848
10.771	26.41549089
10.773	18.7425823
10.776	25.65566405
10.778	21.99100626
10.78	30.37906214
10.782	18.67192252
10.785	13.16084257
10.787	6.188968783
10.79	3.590641734
10.792	1.000724637
10.794	-0.492533877
10.797	-4.203361366
10.799	-0.1986071
10.806	4.839682281
10.809	6.266848334
10.811	5.133086917
10.813	4.365776064
10.816	3.949596053
10.818	7.605133381
10.82	6.098114896
10.823	10.85090685
10.825	6.385585762
10.828	5.594966408
10.83	6.300735143
10.832	4.784034706
10.835	3.988055332
10.837	5.805317068
10.84	6.121425689
10.842	4.225714946
10.844	3.071045542
10.847	3.010234793
10.849	7.811905912
10.851	1.80926171
10.854	2.117940509
10.856	1.327739405
10.859	2.382573939
10.861	7.949991444
10.866	7.847777246
10.868	11.93191512
10.873	9.579291273
10.875	7.281616977
10.878	8.345348302
10.88	13.57712598
10.882	10.89791189
10.885	4.795105757
10.887	5.881223564
10.89	9.972079726
10.892	1.979085587
10.894	4.959497503
10.897	5.266369172
10.899	6.35685205
10.901	3.650150395
10.904	2.434123193
10.906	7.711492091
10.909	0.019149688
10.911	0.728268989
10.913	4.491703432
10.916	3.26972363
10.918	3.218112331
10.92	7.37653134
10.923	-1.12648278
10.925	0.352168716
10.928	-0.113401204
10.93	0.600409368
10.932	0.16150423
10.935	-0.305378252
10.937	1.565961591
10.94	3.800111517
10.942	4.134240657
10.944	11.80947219
10.947	9.807092564
10.949	11.30830546
10.951	12.42449406
10.954	9.254408557
10.956	13.08813309
10.959	13.41009237
10.961	11.81072541
10.963	12.15470136
10.966	5.85477855
10.968	8.924242654
10.97	5.366369591
10.973	4.511498746
10.975	2.507823821
10.978	3.214175099
10.98	0.815132161
10.982	2.72264466
10.985	3.432277504
10.987	4.560700255
10.989	4.120003385
10.992	6.406817546
10.994	4.000488262
10.997	4.717098679
10.999	5.45866046
11.001	2.658493971
11.004	4.577307055
11.006	0.593709362
11.009	2.119686127
11.011	1.293368391
11.013	4.423903405
11.016	7.939083536
11.018	7.512224659
11.02	10.65411626
11.023	14.5809644
11.024	11.39198509
11.026	16.52890526
11.028	15.71007322
11.029	10.13200021
11.031	4.933871023
11.033	3.710574525
11.034	4.889981773
11.036	-1.910061819
11.038	-1.543325653
11.039	-2.754888803
11.041	-1.191125985
11.043	-4.014476944
11.045	-4.44503002
11.046	-4.460381218
11.048	-6.08893242
11.05	-3.32203843
11.051	-4.535834704
11.053	-2.965108107
11.055	-0.592332231
11.056	0.995563596
11.058	-7.038413349
11.06	0.14388324
11.061	-5.077424607
11.063	-0.694538406
11.065	-6.734545524
11.066	-3.939767446
11.068	-3.161919752
11.07	5.244206757
11.071	4.431251975
11.073	3.206226738
11.075	-0.832325135
11.076	2.372512449
11.078	1.14691417
11.08	1.529457021
11.082	-0.500719059
11.083	-0.51021813
11.085	-2.139240176
11.087	-6.587059791
11.088	-4.985823223
11.09	-4.601749144
11.092	-2.60423929
11.093	-5.434105001
11.095	-9.483439667
11.097	-11.11411336
11.098	-6.685823813
11.1	-6.701964234
11.102	-5.909711837
11.103	-1.073099837
11.105	2.951516842
11.107	-1.905692735
11.108	1.72363477
11.11	0.096787786
11.112	1.299122291
11.113	4.123470728
11.115	0.880729626
11.117	7.746219441
11.119	6.12191979
11.12	3.287261965
11.122	3.685553512
11.124	2.870348427
11.125	8.532612999
11.127	2.862560648
11.129	-1.594838485
11.13	-6.050587728
11.132	3.257372987
11.134	-4.034872601
11.135	-2.821849673
11.137	-2.824364529
11.139	2.034535199
11.14	5.27477614
11.142	2.84387511
11.144	6.490826946
11.145	18.6480968
11.147	11.76139083
11.149	9.331947276
11.151	5.686753935
11.153	6.906139724
11.155	2.450365569
11.157	3.671139377
11.159	5.703129798
11.161	5.708752391
11.163	10.98610468
11.165	3.694277827
11.167	6.540358327
11.169	2.899037199
11.171	-6.41821212
11.173	-9.246939189
11.175	-9.642456148
11.178	-7.192690186
11.18	-9.613517704
11.182	-4.330050404
11.184	-0.668393684
11.186	-1.465310703
11.188	3.8185058
11.19	-3.867491149
11.192	0.606682653
11.194	0.217753175
11.196	-1.790959064
11.198	-2.988181074
11.2	1.891090127
11.202	-3.75976204
11.204	-4.954307468
11.206	-2.098860287
11.208	-1.267594364
11.21	-4.888486188
11.212	-4.055397866
11.214	-6.863614794
11.216	-4.815772324
11.218	-4.385636078
11.22	-1.933683986
11.222	0.114229446
11.224	9.031954345
11.226	0.572085574
11.228	-1.015722524
11.23	-3.006230433
11.232	7.924801514
11.234	12.79581211
11.236	9.59486131
11.238	14.46388263
11.24	6.023075926
11.242	-0.395617516
11.244	-1.168099965
11.246	-4.356329362
11.248	-0.292907791
11.25	2.560279563
11.252	5.412608028
11.254	3.838244832
11.256	-1.755195723
11.258	6.72451167
11.26	13.99233981
11.262	13.22303724
11.264	3.22140317
11.266	1.655709792
11.268	2.097588162
11.27	4.944832031
11.272	0.176852193
11.274	5.02650046
11.276	5.868805892
11.278	8.711731072
11.28	16.75143463
11.283	13.61089013
11.285	4.463444755
11.287	5.30729373
11.289	3.756470434
11.291	-3.773836351
11.293	-3.72227251
11.295	-10.84058214
11.298	-1.20287842
11.301	-1.522056831
11.304	-5.01745679
11.307	-6.91722542
11.309	-1.70202988
11.312	1.552360657
11.315	-0.345297085
11.318	2.508767224
11.321	2.197183568
11.324	-0.08599781
11.326	4.311861745
11.329	0.456435215
11.332	2.514600633
11.335	1.817075988
11.338	3.479101214
11.34	2.361555618
11.343	7.157882062
11.346	2.938352128
11.349	5.769582363
11.352	1.954408868
11.354	-0.323272858
11.357	4.845081142
11.36	6.107916214
11.363	1.924180781
11.366	15.61940886
11.368	23.43748014
11.371	11.49591054
11.374	6.166591668
11.377	10.51748594
11.38	6.749244293
11.383	2.22066784
11.385	12.69336954
11.388	7.398752101
11.391	12.10957514
11.394	9.517483222
11.397	9.998940281
11.399	3.938272186
11.402	1.36863522
11.405	-3.484278174
11.408	0.828383598
11.411	0.941247536
11.413	3.679707758
11.416	7.208527557
11.419	6.555224149
11.422	10.8291007
11.425	11.30855158
11.427	11.37590088
11.43	14.49614146
11.433	18.73873027
11.436	12.80901542
11.439	15.53971789
11.442	8.131549453
11.444	10.07767922
11.447	12.80315473
11.45	15.89499148
11.453	8.900245108
11.456	11.24424995
11.458	-0.974250503
11.461	6.584738457
11.464	11.89456705
11.467	13.85264504
11.47	6.179648752
11.472	3.665973584
11.475	12.27728368
11.478	9.06271535
11.481	14.32775094
11.484	10.75244593
11.486	12.6608696
11.489	9.09714071
11.492	3.346167029
11.495	5.659338908
11.498	11.61880676
11.501	13.91406963
11.503	8.153154507
11.506	10.0845636
11.509	10.92074039
11.512	7.401096422
11.515	7.514717036
11.517	19.17271757
11.52	9.511209656
11.523	11.78768724
11.526	7.570840861
11.529	6.965118714
11.531	7.401342733
11.534	9.669970844
11.537	9.064342549
11.54	14.90471823
11.543	15.36644398
11.545	11.14968378
11.548	12.68605853
11.551	11.72532796
11.554	13.96834873
11.557	19.75665031
11.56	22.3371359
11.562	17.44004393
11.565	12.94224173
11.568	11.28383647
11.571	5.0439735
11.574	6.572618714
11.576	5.946949569
11.579	10.63445773
11.582	19.52076557
11.585	24.87744378
11.588	15.86973189
11.59	12.0933288
11.593	14.29852687
11.596	20.33318051
11.599	15.20918028
11.602	15.66293725
11.604	16.77538215
11.607	14.45123579
11.61	21.13991121
11.613	10.1691685
11.616	7.519427233
11.619	8.671500052
11.621	10.12703928
11.624	21.59618743
11.627	18.60109834
11.63	21.79102365
11.633	18.1191486
11.635	22.29527645
11.638	17.94794862
11.64	17.67495063
11.642	26.61421359
11.645	23.97898967
11.647	18.59576019
11.649	10.50262113
11.651	9.219263153
11.654	13.06578745
11.656	14.155488
11.658	10.84164587
11.66	17.00530416
11.663	17.10889155
11.665	15.49078041
11.667	17.92097317
11.669	12.93737743
11.672	12.03779002
11.674	8.079938628
11.676	14.1990174
11.678	11.92333817
11.68	9.317263247
11.683	7.424496095
11.685	15.85687005
11.687	10.91887464
11.689	9.992904933
11.694	23.48897375
11.696	17.56838918
11.698	20.29243068
11.703	21.44844205
11.705	19.52701065
11.707	28.84798425
11.71	16.72033383
11.712	19.09660992
11.714	20.15070994
11.716	20.54454597
11.719	23.26950764
11.721	21.36162643
11.727	18.27913495
11.73	11.84426403
11.732	15.83383406
11.734	12.96820079
11.736	13.03998159
11.739	16.72488067
11.741	13.21906305
11.743	19.4568297
11.745	17.57670033
11.748	17.67697623
11.75	20.97748267
11.752	19.74866077
11.754	19.81333164
11.757	19.58795351
11.759	21.26191767
11.766	17.31408798
11.768	19.30303388
11.77	19.0483508
11.772	18.79412356
11.774	16.94441709
11.777	21.82699808
11.779	19.34249272
11.781	21.6340063
11.783	22.64983332
11.786	21.79091662
11.788	22.48722166
11.79	23.49866877
11.792	28.30120649
11.795	25.22876874
11.797	25.60298213
11.799	27.86587012
11.802	30.15057847
11.804	24.86623603
11.807	24.64220253
11.81	22.85460081
11.815	26.7543187
11.817	19.64318803
11.82	16.63070275
11.823	25.12153209
11.825	26.42247006
11.828	18.14774636
11.831	20.41417632
11.836	27.0518557
11.839	18.52253138
11.841	17.36123115
11.844	22.6815558
11.847	25.53314198
11.85	22.87188521
11.852	25.07279637
11.855	20.89675558
11.858	25.86393412
11.86	19.542201
11.863	26.01424011
11.866	23.98480062
11.868	25.55962619
11.871	21.42445721
11.874	20.92067838
11.876	23.69605438
11.879	22.58936499
11.882	22.68650312
11.884	19.45670984
11.887	19.85876106
11.889	17.83698672
11.892	17.94326176
11.894	19.20478203
11.896	16.59830518
11.899	16.11358831
11.902	18.59309865
11.904	17.47991101
11.907	19.65445178
11.91	23.000332
11.912	26.30364167
11.915	22.86861899
11.917	24.10770621
11.92	21.85940808
11.922	25.1443818
11.924	24.03775276
11.927	28.80062103
11.929	28.2757997
11.931	24.84233038
11.934	24.64586381
11.936	23.83842438
11.938	16.65820075
11.941	22.26246875
11.943	18.57261797
11.945	19.5083618
11.948	17.01952379
11.95	23.13252491
11.952	23.19696878
11.955	27.88246266
11.957	25.93580344
11.959	25.99673942
11.962	23.80289176
11.964	23.0103346
11.966	19.94002356
11.969	19.75704697
11.971	18.40422113
11.973	23.58165368
11.98	23.2366312
11.983	30.6673918
11.985	26.49447529
11.987	26.55370599
11.992	29.7889734
11.994	31.24617616
11.997	32.72598436
11.999	35.29426197
12.001	36.73948973
12.004	34.02133586
12.006	33.79258564
12.008	30.22543597
12.01	29.44537727
12.013	29.52702394
12.015	31.79874866
12.017	28.804607
12.019	27.75296851
12.022	26.73186043
12.024	25.68499432
12.026	27.67159386
12.028	31.85629367
12.031	35.23087684
12.033	31.98308233
12.035	34.77650456
12.038	31.83486152
12.04	26.4129372
12.042	30.84178209
12.044	31.98496185
12.047	30.42343504
12.049	36.1945474
12.051	31.88578404
12.053	30.57573426
12.056	26.30775663
12.058	25.27712365
12.06	24.24832299
12.062	27.28166438
12.065	30.87466894
12.067	36.86503817
12.069	33.6706811
12.071	35.87333818
12.074	35.13165982
12.076	28.18331643
12.078	35.48902571
12.08	36.06977931
12.083	31.04012148
12.085	30.01587389
12.087	33.27564214
12.089	33.053182
12.092	37.66087874
12.094	39.30279012
12.096	38.008878
12.098	31.38881629
12.101	29.86043088
12.103	29.10921017
12.105	29.95293241
12.107	34.77656905
12.11	35.63451603
12.112	36.9998228
12.114	38.36287143
12.117	36.30497554
12.12	33.98733667
12.123	33.52102387
12.125	32.24396708
12.128	32.30626345
12.13	31.82124195
12.133	31.62015063
12.135	30.8732119
12.138	29.0981822
12.141	30.20957533
12.143	31.56007785
12.146	29.52587306
12.148	33.22749638
12.151	35.11282122
12.154	33.07870637
12.156	31.81133443
12.159	37.0794898
12.161	36.33178992
12.164	34.82102092
12.166	37.71607673
12.169	33.86646057
12.172	26.9068634
12.174	27.98201501
12.177	29.59175649
12.178	38.16352052
12.18	35.86180808
12.183	34.0955644
12.185	33.35049382
12.188	35.98269877
12.193	32.69736201
12.196	28.87008351
12.198	28.9007153
12.201	30.23500211
12.203	30.77930927
12.206	31.59415153
12.209	33.69415969
12.211	30.88888833
12.214	32.21390107
12.216	27.35323513
12.219	31.24699971
12.221	31.52776333
12.224	30.53507857
12.227	28.51505786
12.229	32.64381421
12.232	35.7532749
12.234	35.00296441
12.237	38.10786975
12.24	41.46628503
12.242	36.8687324
12.245	37.66173404
12.248	33.84160826
12.251	31.04640947
12.253	34.13398602
12.256	28.00824344
12.259	30.07577704
12.262	30.09317346
12.265	27.03711805
12.267	32.42293176
12.27	30.13237159
12.273	31.93612157
12.276	33.73876336
12.279	32.21138611
12.281	31.44818463
12.284	38.36961719
12.287	36.32609984
12.29	39.40503327
12.292	35.81961288
12.295	36.84671256
12.298	41.2059666
12.301	38.12861156
12.304	36.84380472
12.306	40.9479492
12.309	35.03945415
12.312	39.91320752
12.315	35.02432597
12.318	38.35713209
12.32	33.72102603
12.323	33.19315197
12.326	26.22505378
12.329	29.81212821
12.331	30.31460467
12.334	32.35783653
12.337	31.82067082
12.34	33.8651674
12.343	33.3253695
12.348	38.72172719
12.351	36.10820884
12.354	36.08272702
12.357	34.49805618
12.359	37.0766726
12.362	39.38944349
12.365	35.45787781
12.368	36.20773968
12.371	33.30571243
12.374	33.26911294
12.377	35.84609704
12.38	30.05076894
12.383	27.90976568
12.386	27.59946798
12.389	28.33821809
12.392	25.65735537
12.395	27.4470579
12.398	30.29549517
12.401	28.13163668
12.404	30.98691652
12.407	33.05460323
12.41	33.5357161
12.413	31.89184433
12.416	33.16932142
12.419	26.98820017
12.422	29.06124572
12.428	32.68924134
12.431	32.90196208
12.434	33.38342245
12.437	37.90176393
12.44	28.95960381
12.442	30.2659367
12.444	28.33372529
12.446	30.4531708
12.448	28.78709922
12.45	32.53780148
12.452	30.32724927
12.454	31.91478062
12.456	28.61012796
12.458	28.29293719
12.46	25.52120628
12.462	25.74523849
12.464	27.60938453
12.466	32.48762134
12.468	30.80296124
12.47	32.40543666
12.472	31.5402802
12.474	32.0476799
12.476	32.28100392
12.478	36.09795738
12.48	31.36947262
12.482	36.85257007
12.484	35.70970575
12.486	38.16495069
12.488	31.75137017
12.49	27.26551667
12.492	28.60729051
12.494	28.83888245
12.496	31.57982196
12.498	28.74573592
12.5	27.8606554
12.502	31.17060449
12.504	33.64853684
12.506	26.31431776
12.508	27.38806888
12.51	27.33961909
12.512	28.13600933
12.514	26.67868878
12.516	28.60580546
12.518	27.71093949
12.52	27.37997107
12.522	26.76486086
12.524	24.72918799
12.526	26.38265675
12.528	27.75601171
12.53	27.70844468
12.532	29.94325156
12.534	29.89869641
12.536	29.85417271
12.538	30.09609045
12.54	29.76518216
12.542	28.85930958
12.544	23.92574723
12.546	26.46502761
12.548	25.8400116
12.55	26.36812401
12.552	30.07727338
12.554	24.2455293
12.557	23.87918295
12.559	22.95685043
12.561	29.88236747
12.563	26.34576811
12.565	27.1726125
12.567	29.46130756
12.569	23.28041558
12.571	25.27771673
12.573	28.45256976
12.575	26.64786169
12.577	29.83322761
12.579	31.55616516
12.581	21.50139825
12.583	29.7071692
12.585	29.96062763
12.587	32.28500484
12.589	29.87806188
12.591	31.31931274
12.593	24.4523728
12.594	22.6460966
12.596	26.46270787
12.598	27.01337922
12.6	29.05668668
12.602	29.31401918
12.604	25.98446476
12.606	24.44275218
12.608	28.89224484
12.61	28.25112995
12.612	27.60868499
12.614	26.66387956
12.616	25.71691405
12.618	27.48279615
12.62	24.72260327
12.622	23.4678962
12.624	25.54121198
12.626	26.10404586
12.628	24.54347992
12.63	29.36250106
12.632	22.93304401
12.634	26.54379774
12.636	31.38434562
12.638	29.2108769
12.64	21.83227797
12.642	23.9296199
12.644	23.88594643
12.646	29.0617429
12.648	26.87312351
12.65	23.44823048
12.652	25.87016603
12.654	29.53238845
12.656	27.33464463
12.658	26.6782405
12.66	30.04600184
12.662	38.69277436
12.668	26.48813956
12.67	24.27006802
12.672	23.91843108
12.674	22.0049526
12.676	20.08730511
12.678	22.23436694
12.68	22.50661551
12.682	29.05425357
12.684	25.2526822
12.686	27.73149417
12.688	20.39454912
12.69	20.10072209
12.692	17.5980651
12.694	22.35511278
12.696	25.63696428
12.703	23.64438774
12.708	18.14471102
12.713	25.06507883
12.719	26.24932794
12.724	29.06314946
12.729	21.59694702
12.734	19.25743796
12.74	17.21544589
12.745	24.9100938
12.75	26.79366976
12.755	17.29210295
12.761	23.7288587
12.766	25.30427676
12.769	16.43164954
12.772	16.71791676
12.774	11.77114044
12.777	12.05519806
12.78	13.32730783
12.783	14.60343418
12.785	20.83343473
12.788	19.48477635
12.791	20.44354447
12.794	17.11391406
12.796	19.07530719
12.799	11.77542623
12.802	16.60756154
12.802	10.7507774
12.805	14.36074076
12.808	11.682985
12.81	20.94421835
12.813	22.58144744
12.816	26.87657509
12.819	24.868975
12.822	24.18897838
12.829	19.8317302
12.832	23.81006274
12.835	28.4584242
12.838	19.12498483
12.841	18.44701365
12.844	16.76999732
12.848	18.08981844
12.851	17.08092127
12.854	25.74394055
12.857	28.0735777
12.861	20.39482739
12.865	15.71791517
12.87	20.38459661
12.874	11.37143018
12.878	13.37283344
12.882	17.37816594
12.886	18.04735556
12.89	12.37782152
12.894	9.38011048
12.899	12.05734209
12.903	13.06580625
12.907	17.40908695
12.911	18.08469451
12.915	18.7608956
12.919	17.77207269
12.924	21.44938295
12.928	22.1264483
12.932	25.46521169
12.935	19.81973925
12.939	16.509742
12.942	16.85442151
12.945	12.88099879
12.948	22.52518086
12.951	24.52805789
12.954	21.55295662
12.957	17.25419844
12.961	17.93696314
12.964	21.59628081
12.967	20.61671154
12.97	26.91993457
12.974	21.97468822
12.977	15.7086284
12.981	12.76059611
12.982	18.05210159
12.985	18.07038178
12.989	10.17905277
12.992	12.51067483
12.996	6.942221398
12.999	9.932402863
13.003	14.55078292
13.006	14.55349631
13.01	22.11081869
13.012	20.79703932
13.014	17.51633877
13.017	19.15833015
13.019	17.5214037
13.021	18.83392406
13.023	16.87199569
13.025	17.8569256
13.027	14.5901252
13.03	15.25155836
13.032	19.82855733
13.034	22.44259905
13.036	19.1826869
13.038	17.55676381
13.04	17.88790216
13.043	20.82570238
13.045	24.40825071
13.047	31.23765519
13.049	33.18522979
13.051	30.90947958
13.053	22.79617441
13.055	23.12482157
13.057	17.62033656
13.059	16.00965414
13.061	16.99039715
13.063	18.94027181
13.065	15.07108896
13.067	15.40568643
13.069	17.99900561
13.071	14.78490811
13.073	18.66437974
13.075	26.40183466
13.077	21.25942166
13.079	23.5188109
13.081	19.99336686
13.084	22.57628103
13.086	27.07321813
13.088	19.07198779
13.09	32.2054382
13.092	19.09795055
13.094	21.34772107
13.096	25.1898852
13.098	25.51758283
13.1	28.07544844
13.102	35.7224525
13.105	31.58981053
13.108	27.15135566
13.111	28.74941114
13.114	26.22785689
13.117	27.50754763
13.12	33.51920284
13.123	26.27471146
13.126	27.55017028
13.129	27.25083908
13.132	26.32514522
13.135	26.29575179
13.135	25.71598968
13.138	34.18170869
13.141	39.49811123
13.145	37.00158759
13.149	37.00419728
13.153	29.24566577
13.156	24.30032317
13.159	19.06084078
13.163	21.26260209
13.167	21.29765524
13.171	20.10195416
13.175	20.1385291
13.178	25.06929109
13.182	25.09463085
13.186	26.95078982
13.19	24.22862386
13.194	29.72650069
13.198	26.40026722
13.202	30.96235012
13.205	27.64034589
13.209	31.57947812
13.213	31.88550099
13.217	37.30618032
13.22	30.68645096
13.223	28.28550213
13.227	28.28947058
13.23	29.09303988
13.23	27.99167262
13.233	20.21356217
13.237	32.47328247
13.24	30.58741167
13.24	36.34725369
13.243	36.63420691
13.246	32.15247935
13.25	33.32975083
13.253	35.99386107
13.256	37.761356
13.259	30.91341776
13.261	22.59266584
13.264	21.09909527
13.267	27.3138177
13.269	31.15590214
13.272	30.84022842
13.277	29.02866467
13.28	23.08770255
13.282	28.69421894
13.285	28.07748399
13.288	29.82502156
13.29	27.73635347
13.293	26.22866095
13.295	24.73008547
13.298	22.33304099
13.301	19.34294622
13.303	18.72785791
13.306	19.57726148
13.309	21.90325003
13.311	23.35467767
13.314	20.94624061
13.316	22.98767898
13.319	20.87090328
13.321	19.95125982
13.324	28.19334667
13.327	23.10944116
13.329	23.96432143
13.332	38.73702277
13.335	29.19829481
13.338	27.06825138
13.341	18.69655716
13.344	16.85131808
13.347	20.05854438
13.35	17.31553141
13.353	23.50430485
13.356	27.01854822
13.359	20.39124995
13.362	27.78984791
13.365	28.32473441
13.368	30.95473846
13.371	34.18838485
13.373	29.053157
13.376	31.38920848
13.378	29.54576082
13.381	25.87345671
13.383	23.11975349
13.386	24.25153631
13.388	25.40908293
13.39	21.74242329
13.393	22.57283808
13.395	20.70985074
13.398	23.05297525
13.4	23.30598099
13.403	25.05028515
13.405	24.09184971
13.407	26.16800405
13.41	32.48005182
13.412	33.6544573
13.415	37.85618345
13.417	31.72207433
13.419	29.54397579
13.42	33.48889406
13.421	34.38412672
13.423	32.20499057
13.424	26.98803182
13.425	37.66660429
13.426	33.36545033
13.428	37.30401495
13.429	33.61030566
13.43	19.80420032
13.431	33.56977924
13.433	31.38248299
13.434	23.69107139
13.435	23.97418993
13.436	20.57302893
13.438	17.45063216
13.439	21.11347982
13.44	18.62900118
13.441	25.06374799
13.443	14.24368365
13.444	25.30343097
13.445	19.42768122
13.447	26.77753028
13.448	25.52220487
13.449	23.95757848
13.45	15.29396399
13.452	24.19891522
13.453	18.92494943
13.454	24.15453956
13.455	18.56805606
13.457	18.21120037
13.458	15.71196249
13.459	17.54479194
13.46	20.9271307
13.462	20.5724324
13.463	15.59109848
13.464	18.6675911
13.466	19.24269027
13.467	17.97913696
13.468	20.12942568
13.469	20.72862292
13.471	22.86050658
13.472	19.11068615
13.473	22.50851174
13.474	25.28647882
13.476	24.93627574
13.477	22.73846564
13.478	27.07639717
